"pid","assessed_value"
1481,764015.396308532
1482,529299.852969852
1483,154676.061215651
1484,261508.32588058
1485,173301.398428412
1486,203188.086841283
1487,49085.0786793367
1488,343360.384312593
1489,176579.646765631
1490,261716.386248719
1491,207554.189900015
1492,145934.805811134
1493,244085.636352889
1494,114376.115312221
1495,631345.951564513
1496,158827.239326238
1497,557902.296937602
1498,710065.104083694
1499,269130.862682092
1500,193136.34508445
1501,568416.413416545
1502,186012.251507523
1503,112629.198263283
1504,476044.509237929
1505,334113.171790945
1506,291516.028140565
1507,162736.20543495
1508,314996.627539725
1509,293576.945795644
1510,480740.897897135
1511,194023.581494473
1512,433779.356324491
1513,73943.4127088349
1514,300032.945212656
1515,260454.111321972
1516,542124.409415665
1517,373386.46779219
1518,240944.198369205
1519,203413.3515672
1520,248616.269039909
1521,123731.028540146
1522,207975.680709173
1523,248323.661481493
1524,286798.879148987
1525,575711.414193037
1526,47492.361624296
1527,228612.555502829
1528,466874.830834064
1529,184047.065571222
1530,262983.974350955
1531,65024.1716992603
1532,343121.435603011
1533,480155.406022705
1534,231581.015618025
1535,193725.534736104
1536,180853.484129568
1537,343492.857677886
1538,275418.653424893
1539,440291.371359174
1540,149131.210609392
1541,244836.806352579
1542,62282.2682618812
1543,832415.453005534
1544,580805.404774118
1545,265553.900417933
1546,507617.106713101
1547,488920.847694905
1548,610615.171733995
1549,145985.056835593
1550,254242.490122595
1551,212508.013089393
1552,77134.128469702
1553,176599.137338453
1554,92053.0738880333
1555,607953.860849222
1556,619646.313946381
1557,159175.284575716
1558,797842.850312811
1559,187562.615604471
1560,115967.075409697
1561,207754.839802184
1562,246776.14183033
1563,299769.063390011
1564,124975.083029453
1565,623081.263749562
1566,169500.734493624
1567,112979.945064741
1568,233494.682099642
1569,243871.213446758
1570,107101.994564141
1571,105960.881772563
1572,395840.720111773
1573,90738.6983103694
1574,58698.6416721595
1575,235561.150699452
1576,63279.1729965581
1577,293755.45419945
1578,242461.15456859
1579,307996.023066969
1580,506080.099043368
1581,380203.176398586
1582,471023.317944882
1583,470220.270338227
1584,548547.270156047
1585,105509.170887019
1586,252425.074679336
1587,110368.142034779
1588,166498.897588415
1589,360342.465228892
1590,237583.46618623
1591,267549.06895377
1592,197050.929394255
1593,354100.118244266
1594,79600.6177475053
1595,114701.42429938
1596,161911.578462925
1597,151989.805312577
1598,245012.843243519
1599,515228.654412373
1600,252755.929043021
1601,75849.7859061367
1602,95501.9739814599
1603,390327.301138824
1604,498189.028334377
1605,358342.360253672
1606,115548.958740517
1607,81093.7510195883
1608,1021638.85429024
1609,551087.405287961
1610,179977.75683726
1611,80395.1670730319
1612,399040.720807271
1613,89448.1439841023
1614,333799.189792355
1615,530897.857649317
1616,423798.260334418
1617,369171.116861096
1618,207442.809664321
1619,168409.288891091
1620,4052.78150561685
1621,330204.925780866
1622,180491.070235631
1623,304504.385819382
1624,365535.878148945
1625,194952.159409415
1626,119417.517003919
1627,225123.36399296
1628,214770.110861632
1629,163339.259438826
1630,-5790.09079984454
1631,87876.1193875154
1632,165191.741368041
1633,213127.239423656
1634,302100.8211286
1635,818343.014654456
1636,426985.126545534
1637,370425.393276688
1638,164505.114387928
1639,275951.882466613
1640,106460.874861345
1641,342654.256709393
1642,142817.397709238
1643,402222.194036024
1644,240138.871286973
1645,178101.414165397
1646,263533.117468804
1647,280257.386164119
1648,568697.674464243
1649,353111.922422119
1650,39595.1903077747
1651,282102.324324974
1652,137567.720981788
1653,392836.775172398
1654,265809.241978745
1655,144114.563717291
1656,207419.963948654
1657,207626.272331255
1658,550356.032442684
1659,116036.499884048
1660,395705.935118682
1661,112736.317646384
1662,115116.218261246
1663,361786.116355912
1664,185360.262464494
1665,388357.889626948
1666,322314.730650886
1667,556576.096063709
1668,329847.62051236
1669,258783.583277951
1670,185171.122070305
1671,159131.357071301
1672,430916.853297511
1673,250733.933542292
1674,298444.219386604
1675,760937.026066155
1676,159412.043939332
1677,258000.026696547
1678,333999.387440054
1679,355570.674324134
1680,318838.13925296
1681,675861.200189129
1682,123671.857969654
1683,393853.446832425
1684,139358.956550412
1685,151327.809972393
1686,273587.942224893
1687,92810.4954633004
1688,678818.619776716
1689,1216371.20554261
1690,635337.998786902
1691,246664.158051376
1692,428039.298684867
1693,352759.344614248
1694,73952.9865511537
1695,98679.0259406937
1696,482461.108752033
1697,286388.949000852
1698,421935.355726317
1699,122906.595136935
1700,166926.658689
1701,363515.043181806
1702,124065.10110537
1703,226665.075470953
1704,236039.354377629
1705,321269.056807882
1706,269619.901895285
1707,130454.877453757
1708,292196.756563514
1709,69614.593150942
1710,43799.8319634091
1711,835622.703382643
1712,193438.734895498
1713,288203.274686191
1714,776314.790490253
1715,106079.500986632
1716,92751.2389810464
1717,489412.375705988
1718,86221.2806719163
1719,223755.45945867
1720,80502.0459714901
1721,277294.35691675
1722,185828.877950568
1723,341879.481709161
1724,491984.984066713
1725,234995.57716003
1726,244706.104960634
1727,471356.586410257
1728,142904.585399461
1729,673582.096441799
1730,224786.7547161
1731,246036.097989292
1732,274359.78920171
1733,257246.520178055
1734,294171.591479291
1735,116918.017975368
1736,173606.650650306
1737,184601.497529259
1738,142048.08702173
1739,352045.766274911
1740,631878.369199253
1741,-19617.0044309896
1742,193634.871726925
1743,65262.6585055784
1744,616729.976054262
1745,68524.3739732026
1746,165664.79140586
1747,493439.540454203
1748,579641.581939689
1749,273501.425233039
1750,653163.488099882
1751,481223.839315302
1752,366202.205431427
1753,338553.265960868
1754,195194.459503243
1755,285845.918597491
1756,185655.404185115
1757,505316.344589731
1758,306687.82019684
1759,140214.249575057
1760,313673.684663053
1761,205517.875073449
1762,552003.725404261
1763,515242.679391097
1764,320470.257591204
1765,954960.272530219
1766,696931.314481735
1767,437580.155820353
1768,490650.249106027
1769,111398.096442234
1770,70615.8959706757
1771,651180.696389255
1772,197769.579756977
1773,82110.8085366218
1774,184103.87543609
1775,260559.011949283
1776,181995.92125265
1777,755291.911685264
1778,177621.190729814
1779,141213.193058411
1780,85161.3690390925
1781,326243.949552224
1782,482492.527905658
1783,137191.667248511
1784,264963.596520809
1785,317924.722236865
1786,118940.089612075
1787,70553.682284039
1788,285259.012600179
1789,348347.360473794
1790,200241.999936119
1791,579850.964780118
1792,123718.255824285
1793,344371.561631735
1794,350143.108445193
1795,613243.247711794
1796,85188.2383427419
1797,525522.144765748
1798,171772.531956978
1799,271088.23164113
1800,168337.697281588
1801,212821.391312977
1802,265826.727037735
1803,130799.438849801
1804,420873.656398658
1805,205030.541288947
1806,104767.64348446
1807,108895.939517802
1808,414812.492015499
1809,249809.204402975
1810,245392.881984113
1811,102638.244410244
1812,162423.612072425
1813,177947.323772426
1814,28391.9644921642
1815,119788.43730002
1816,13834.7714899354
1817,236654.026447924
1818,206763.057917898
1819,63028.4606755794
1820,975558.207008884
1821,290837.052813967
1822,338275.717531778
1823,387414.334823943
1824,483282.944996153
1825,324083.094318698
1826,126942.97647621
1827,97634.401316132
1828,653585.643152136
1829,191823.019604994
1830,340387.096576685
1831,201264.186683102
1832,420883.915227264
1833,128841.820170186
1834,394904.966734254
1835,121078.212147843
1836,648418.334583966
1837,306295.900401356
1838,601226.59940656
1839,98776.9124860324
1840,365254.545425362
1841,323400.304898622
1842,88293.688429931
1843,308817.504912722
1844,93387.4569842583
1845,79036.6179545701
1846,-7820.16148972143
1847,110022.788546244
1848,451849.57120497
1849,134027.101823768
1850,97296.308982283
1851,74935.8002226363
1852,159916.689882713
1853,225805.433036092
1854,325922.218932433
1855,485150.690987071
1856,133107.141233132
1857,141193.125486482
1858,301417.708290147
1859,274760.178979819
1860,74329.6978895507
1861,119662.887979056
1862,308370.573714245
1863,100016.777042405
1864,149099.313521885
1865,139495.017050391
1866,643903.497203269
1867,198407.848546707
1868,203212.868094909
1869,392403.423418448
1870,468112.093922866
1871,682267.178551646
1872,236594.302018813
1873,259331.864845225
1874,103265.400410009
1875,135616.375397018
1876,131053.514617407
1877,230165.927563372
1878,99998.2165606539
1879,444131.079379557
1880,222395.478150155
1881,336792.356595605
1882,286304.110067958
1883,90450.7723915366
1884,666369.228767809
1885,77017.5899848241
1886,370716.109686223
1887,624173.086768053
1888,49859.7858614073
1889,181448.905095109
1890,218689.632690857
1891,266291.529873746
1892,136274.727445446
1893,249361.803628548
1894,533133.885001751
1895,362199.53100161
1896,182854.406774436
1897,147160.645803876
1898,270568.863520173
1899,210127.339681498
1900,200209.672408863
1901,476246.911037566
1902,200564.056280968
1903,137647.685707952
1904,362106.107141551
1905,532824.398935761
1906,461881.726974256
1907,225528.946976815
1908,235820.897510393
1909,51297.9824564422
1910,377743.144968457
1911,61134.2325803039
1912,235120.45057279
1913,764617.016647719
1914,38179.07784233
1915,191460.640148832
1916,123542.53277864
1917,683899.762896341
1918,77843.1855039504
1919,87299.8307558931
1920,186278.011801694
1921,99188.705320431
1922,492535.248118466
1923,29985.0649852124
1924,429695.390403595
1925,350472.840813251
1926,246887.417890815
1927,177654.135750473
1928,207395.800070822
1929,413000.015684808
1930,271637.486023514
1931,187411.714607365
1932,533850.716476181
1933,766184.772482914
1934,151062.455285854
1935,392838.048857372
1936,292660.078220429
1937,59656.604712162
1938,112093.41494068
1939,100133.019610966
1940,559169.917751391
1941,295254.613208089
1942,377335.17200603
1943,264606.272047207
1944,122455.507206271
1945,69202.4636542122
1946,295566.139309078
1947,450982.394195484
1948,652762.055582357
1949,276931.387202981
1950,266324.259130546
1951,286927.609559217
1952,678198.842955219
1953,467290.541171829
1954,482272.753692154
1955,496605.523440912
1956,285663.059097348
1957,292528.11216995
1958,259748.518789204
1959,201083.97689927
1960,174503.220814315
1961,109106.932078501
1962,281527.444826209
1963,5695.26545576762
1964,441350.179827086
1965,299354.252429721
1966,60395.9233359485
1967,254612.723151455
1968,247284.870176751
1969,570797.475047047
1970,146460.805523215
1971,400422.618392369
1972,59855.5252093172
1973,316030.651260234
1974,67692.6310222064
1975,177687.56123333
1976,201933.855827841
1977,205086.307448359
1978,305457.824673119
1979,179865.539932513
1980,278266.860975012
1981,240905.000627377
1982,376386.179770735
1983,117433.15221936
1984,382741.624874516
1985,90490.3566059511
1986,58655.0412741037
1987,215396.747251789
1988,164314.819272871
1989,94660.0902716388
1990,387797.437600257
1991,602399.905338674
1992,322212.306032436
1993,190451.752158605
1994,292813.722470847
1995,121034.327231023
1996,247708.74384722
1997,183847.483596754
1998,315134.303249741
1999,750615.002580355
2000,177250.264536152
2001,338637.648164576
2002,157582.750095166
2003,287396.177458093
2004,101064.378963657
2005,340988.005684474
2006,104049.234214188
2007,383077.93937492
2008,336205.769488542
2009,323840.70706245
2010,206358.629764291
2011,354107.528321429
2012,219313.889518579
2013,159953.08613715
2014,599980.212842984
2015,311074.033453134
2016,179682.70238358
2017,211623.893744021
2018,243417.999448723
2019,87794.5130274262
2020,582645.370083553
2021,202934.501214222
2022,340668.921197833
2023,184591.520655811
2024,316395.006263975
2025,314027.350157341
2026,447844.03839361
2027,138449.586998659
2028,715722.957933707
2029,714342.641755798
2030,355989.64777113
2031,351163.274696139
2032,484123.030538577
2033,577114.069364445
2034,87111.1721039467
2035,202126.47483222
2036,433911.309679795
2037,343081.166164529
2038,41786.6398192421
2039,112700.100377118
2040,322395.086038984
2041,154149.849233962
2042,569475.045860131
2043,109468.831520424
2044,123583.555631593
2045,91779.7940553956
2046,113593.846976456
2047,151947.865171076
2048,241140.328243705
2049,496156.521806073
2050,223903.244274511
2051,192496.787944805
2052,146767.478884033
2053,195222.794513688
2054,55284.2090878973
2055,482521.174124834
2056,271064.515707405
2057,222391.193003773
2058,319785.824469092
2059,215615.005689145
2060,424235.26258141
2061,257244.591691228
2062,234389.364862558
2063,160299.448345886
2064,465572.654056916
2065,333147.281579364
2066,688929.28242373
2067,611385.896795588
2068,34257.2368853324
2069,119484.580328124
2070,482634.806342443
2071,113636.430721972
2072,138798.437967309
2073,268504.360345826
2074,296985.025840122
2075,275468.880300252
2076,370046.278679049
2077,527171.851323822
2078,305242.007123057
2079,538412.151732952
2080,366032.700614306
2081,274830.875341637
2082,126058.359112557
2083,469034.934004634
2084,135025.891691079
2085,433104.151803299
2086,139339.059498476
2087,831496.004708366
2088,397642.445370217
2089,100948.862689737
2090,157841.561940603
2091,490361.706062535
2092,118548.436987321
2093,202408.049921944
2094,308323.250367147
2095,239635.408111556
2096,136558.180766512
2097,61324.6841357178
2098,53725.8513685438
2099,344582.849670769
2100,557280.806648597
2101,366601.25986044
2102,254586.139520856
2103,35476.5005890448
2104,762522.870704712
2105,116550.131662827
2106,200227.556856751
